8764 26716
3970 6602 551
8448 1273 528
2844 1119 737
7941 6272 674
7490 7938 -633
2041 3992 665
8323 1730 230
5415 3312 606
6938 5608 -861
3693 8254 -113
4192 3959 -701
3364 8167 250
4575 6517 -224
4158 186 132
1945 6070 -945
3096 3577 -360
5280 1892 -511
1945 5348 -507
141 266 686
8539 6935 693
3870 8519 570
1232 4645 793
4566 4129 768
3316 4915 270
7062 8758 605
2587 4978 -25
4568 2039 -94
2383 6972 -966
3540 4934 -858
454 1490 -49
8342 3683 837
5068 3779 -518
5424 2632 380
3133 278 608
3405 4315 445
2789 4284 -666
3737 8315 342
6923 508 388
1374 4449 -699
3972 5610 -191
5418 2326 420
7380 118 343
3478 4812 -140
5280 3747 -825
4577 6172 589
6271 233 620
8050 2298 422
6794 3050 180
959 6228 230
5912 7501 -776
4917 4581 785
5650 8560 184
314 4937 909
7839 6220 103
5876 1070 -110
7826 2550 -600
7403 8020 721
5662 7183 720
3375 367 536
7662 8208 -967
8275 1858 -573
1858 5688 83
633 6487 696
116 4505 -734
5791 6975 859
8290 4067 716
697 3872 929
1486 2510 -906
1689 1663 847
1318 8424 314
6740 244 685
5830 8562 759
8717 3293 415
8392 7278 -280
3742 3337 619
4141 7163 283
7247 129 531
802 2671 -706
3289 6618 -5
729 5614 100
6868 8284 -318
228 5768 -543
5167 5762 98
4846 2623 -188
3215 2341 -190
4107 4305 -192
4468 954 -911
4889 8682 -14
5399 8200 -459
742 4816 705
7761 8165 20
4776 923 -438
5030 2166 -187
769 2219 -870
1573 2771 810
1920 8589 802
5738 1159 -956
8598 1306 255
721 1195 -253
8509 4570 -507
629 3801 591
5765 3793 150
4200 2344 125
7877 2499 -251
3880 6975 147
241 4984 -394
4142 7792 -878
1183 2793 -941
198 214 975
2351 5051 189
4354 733 910
4192 5396 -38
2030 5135 -364
29 6860 -846
3672 2204 567
4964 5739 -112
1093 5974 737
299 6813 -20
4261 7675 507
1175 2659 -219
6060 4019 61
2871 8556 -395
2989 8755 -620
565 5809 -296
5678 7067 -906
1934 3094 -576
5760 4322 -734
5163 7512 -542
124 1958 377
5595 4906 -511
4780 8065 532
1364 6463 421
2078 6247 423
4269 3200 -929
7068 4840 727
4218 8310 804
4246 723 214
3745 4781 545
189 1341 105
2548 8660 -279
6570 1640 -906
2569 1651 -214
6958 5690 -120
3454 1105 788
8444 8567 -867
3325 5608 561
1725 2873 -368
1837 6168 -747
429 7171 -677
5123 6002 -900
8087 1193 374
1008 332 -287
6274 3695 951
3612 7834 -389
6737 551 -967
5239 6336 -299
8370 5264 -799
5712 2175 -123
5390 6843 -158
1434 8754 475
2730 2244 952
3561 7475 -614
6023 7032 285
5983 7682 981
7846 7841 168
1262 5226 119
1035 2246 633
630 498 -77
1062 4483 298
2212 3036 -889
7665 3652 -403
4812 7063 -514
5571 8392 774
982 5600 -731
3990 1611 -146
5794 7658 -658
4238 6349 -857
8018 2068 876
1011 4206 324
1443 5846 895
1657 7474 60
7626 5804 -748
6563 1186 192
6812 7146 -405
4379 6346 -175
932 2567 -235
3761 8499 -335
1592 5628 629
7966 1399 -425
478 8699 110
5648 4816 -379
1846 3739 -347
3287 7144 103
4889 5811 -185
7613 4886 696
3728 6975 314
51 70 -683
6433 7037 -204
1005 210 -808
7137 89 -650
6901 443 -754
6210 257 640
3995 4828 -958
3341 7552 443
1181 2659 389
3190 6027 -22
2407 7593 -750
5573 3813 684
76 8436 -67
4266 2992 -205
218 5077 502
9 6260 532
7169 5902 51
6866 1036 418
1731 2670 902
4879 5301 594
7452 630 162
5727 7736 270
1869 3845 270
971 5761 -330
8376 5848 -58
3470 145 -814
1332 6143 -691
533 1224 -760
5118 3338 283
724 7665 430
1007 5195 713
3742 5475 459
1623 6686 549
7829 1487 301
5759 3708 -487
8605 8086 -530
590 96 858
5591 816 -789
8270 516 881
4361 136 -313
6356 8077 210
5453 5284 -195
6493 2136 -893
1594 4384 -940
2713 1482 -553
2843 8411 -708
7584 56 811
5061 7358 -851
25 3094 411
309 4071 -455
7852 1215 128
7472 58 -840
7733 2716 -758
6442 8420 879
7148 5121 -464
7221 392 440
7547 1249 -452
1545 5931 -667
8392 2837 -403
6864 7232 -1000
5385 5852 371
5003 2756 603
3275 7970 112
4544 6710 -388
3847 7632 808
2295 6060 733
7852 1052 308
2013 7930 -658
2605 2793 -975
420 7188 16
2642 3785 752
5307 1865 573
3187 4375 -699
6128 480 -576
5496 4676 491
2685 5324 -532
4996 8045 695
6333 7011 -704
1755 6837 -585
2432 8434 -710
6271 798 -837
4404 7444 -25
3541 8332 625
2349 4545 878
3529 327 -943
3675 8303 -414
2328 8714 887
4358 1769 -15
2709 1655 532
6423 3195 371
7290 7887 725
1490 5648 583
4793 5144 893
3121 1042 -944
2115 8312 -605
3696 5663 -228
4854 8624 -1
8422 1058 -551
7508 7983 732
8602 6827 -349
2431 7360 -909
1182 2625 62
6000 4714 369
411 4084 -415
4176 1606 20
6401 5912 -781
8489 2054 82
7420 2995 -989
4342 1301 252
4868 3955 -970
1536 481 22
7377 662 541
6521 7381 -867
6442 4329 -346
5938 5479 -977
2561 1633 -317
8659 3830 -784
2242 8638 552
6676 609 446
7606 5221 -954
7941 990 -141
8218 2076 592
900 2107 723
492 5512 -797
1548 1166 -209
6311 2012 -24
1209 3276 -395
2544 7557 -892
2613 7758 -427
3959 2518 664
694 2411 437
2791 6830 351
4130 364 -155
4413 3329 430
2375 8410 -263
3493 8665 -632
3648 7061 -672
763 5147 -94
3002 7702 918
277 4274 -8
1463 4856 -90
7467 2976 -335
6890 687 790
2354 4099 -977
5511 2277 623
849 386 830
6054 6156 -41
2621 5109 206
3548 812 645
2582 6646 685
4103 4548 -448
3020 7832 830
6129 1326 288
4737 4145 114
8257 3296 72
1161 7428 -340
1700 7375 -597
7276 4022 155
7329 8278 572
2457 2889 -241
3238 8669 237
4576 2645 574
7345 7087 63
6869 669 -327
1936 3961 -9
1236 8625 978
1755 278 132
1670 1491 759
790 2518 667
4132 7452 -663
7655 4511 996
1577 5582 868
1013 8598 -778
7390 600 637
102 3042 -862
2471 801 -448
8460 4000 923
5663 7928 123
1233 8455 501
3120 245 -189
2766 7647 -728
4598 5831 853
6350 232 -987
3899 8199 -325
355 357 -290
7085 6094 510
4185 7505 -979
2240 1733 -826
692 3732 -722
1964 3199 346
8025 5251 642
4120 1479 536
8430 3342 -610
3760 58 -493
5707 945 -697
2929 668 -664
5246 3121 -761
5315 4720 -868
898 5076 802
4280 8302 -341
8126 3360 206
265 7361 -772
1673 4470 -682
6247 4108 -724
8481 7916 283
5617 3347 12
5489 1435 -696
5275 1690 -216
4720 1036 -88
2033 5607 -652
704 6033 -788
2092 5450 805
4121 7137 -570
7802 5296 217
4707 2510 -191
394 5090 552
8511 6624 391
799 4797 261
8144 6199 -873
7686 6900 -260
3430 471 389
4302 8561 -475
6439 6298 -349
3551 8591 -735
2967 6826 -951
4350 2199 -504
2232 8594 880
3585 8574 -879
7484 5381 699
6206 974 -451
1819 1631 552
8445 7227 -450
1501 1532 758
1572 2105 521
4544 3427 982
8652 2594 -169
5197 5886 -415
5785 8383 -199
1516 5028 477
7580 5174 -247
6276 773 805
5450 3446 782
6934 8595 -620
7696 3465 -47
8260 6748 -326
8116 7186 -891
2439 7845 905
8461 5796 32
2716 5380 312
75 6688 654
7304 2599 920
7410 5580 -172
8079 5101 -908
7853 4426 -37
7988 4545 -464
8164 6625 382
912 6548 955
628 4616 326
8423 4490 -969
1211 7057 943
5725 5569 952
788 5095 -703
3651 2064 671
5806 3203 -979
1169 4013 103
4864 4556 799
2743 6635 -593
575 1256 -451
7787 5124 -31
8074 8152 541
2952 7561 -151
5858 1962 -875
7245 1842 -482
7077 6810 -293
1728 680 -706
7945 2820 482
8600 54 101
3919 7507 -775
8384 4130 -168
6182 3194 805
210 4333 636
6403 998 248
437 5870 450
1524 3599 397
8391 5365 -803
5196 8720 -579
1204 1921 854
8717 2218 634
1615 4395 -825
4630 3245 -578
8463 1347 120
3262 522 412
4173 5032 -95
1181 7503 577
219 1564 -978
350 2509 -38
8528 379 295
3052 5149 408
5689 5478 322
2465 8654 180
544 3893 283
4932 7800 500
7916 6033 -902
5309 6677 -543
2603 2283 -957
5829 2109 -934
4202 4872 -302
3458 5446 555
1764 7673 463
5930 6313 443
1177 8051 558
718 1904 -354
1889 5141 160
5884 7244 -756
3316 7845 -574
8355 2983 -494
6005 2983 849
444 1436 -503
5347 4836 521
8139 3209 -395
8577 6413 350
4506 2573 952
7009 7045 90
4301 7373 380
2863 8345 231
8749 4177 555
3859 4007 216
3729 5318 -280
7569 8216 -46
6635 3487 930
2601 2756 327
7209 7481 319
5154 8498 550
8373 1032 410
7861 4429 -744
4823 8328 -436
2668 4693 488
7934 4156 -879
7248 6394 503
1249 2553 34
3564 3603 246
3137 8024 -917
2309 2254 -769
4019 8398 909
7563 1424 439
7485 3379 -577
6640 955 -43
6940 566 938
8492 4661 -1
8038 1786 80
2738 5128 274
7675 506 -208
2937 1353 448
6247 6854 -599
8200 7869 -687
5785 2416 702
3780 3452 79
1529 5588 -929
1525 3742 -995
2047 3952 -201
351 2908 984
4767 365 -592
4797 6526 577
1807 5819 -720
730 8399 904
2457 5101 -162
2694 7117 412
706 6170 38
6538 1733 282
7531 8306 856
4647 8269 -529
6144 782 -662
1542 5582 311
1353 4 -747
2945 834 -302
7731 1241 -769
8163 7518 -502
8249 2300 -891
774 6423 -699
4160 5978 -737
512 4901 -601
1389 2822 289
7356 4543 199
767 3844 -436
2171 937 -532
7563 6598 991
7681 2988 -749
838 5915 408
7224 6633 904
8535 5167 -249
6420 2294 -84
7425 8339 -246
4368 5049 738
7705 8042 721
7761 6724 -704
1813 4107 -556
1622 5056 -57
4273 6350 825
8106 4331 684
4473 7443 139
5366 3914 -68
7280 6021 66
1117 4406 -114
8375 4475 -832
7752 1359 -396
6835 5137 -645
1752 3939 -840
1826 4287 -905
3105 5111 933
3340 2012 298
4081 5768 579
94 4970 -641
5516 797 20
628 876 -852
3806 803 233
2993 4728 -749
1831 7135 -834
3903 287 91
6313 1048 -253
3130 8471 -464
363 5573 -372
1182 2212 -453
2138 1785 -85
6122 1149 -485
3906 1842 307
955 3324 -432
1930 1280 572
2346 5005 550
2131 8569 -99
1034 8385 471
2552 172 179
8590 2209 -640
7506 3690 -574
4810 2314 -824
23 6805 111
7892 1095 495
2152 4350 -522
8697 4933 -137
4377 1362 763
6988 4305 -442
1062 3716 636
7689 7038 348
8226 3048 -752
7052 5356 268
1485 2079 -576
5930 3499 700
8107 4366 581
747 7952 -125
6754 5726 451
151 2406 950
4012 3837 632
5588 799 -349
3749 6776 73
2468 1266 -705
4348 8118 939
6426 5451 -30
328 143 -385
3081 2566 -940
5218 2849 -9
6828 3911 269
853 6937 531
636 7639 -250
1173 3912 516
8079 7842 7
1041 5519 -812
4213 2323 710
5593 5129 178
6084 3474 -327
2354 3029 -662
6310 4924 -62
5254 6003 677
443 7263 430
4801 6246 30
1978 3068 -530
2867 5432 -471
3778 8003 -188
8442 5331 -446
4214 1117 -709
1417 2455 465
1734 8344 278
7536 7956 -29
5715 1305 -905
2937 6344 495
3080 6935 -919
4980 5631 -733
2734 1611 272
3997 1337 -674
7397 7215 528
3416 5987 439
6371 7524 983
5890 6555 -530
7057 1012 274
8075 4424 -701
8117 4857 261
3493 8349 15
4020 5311 142
5727 1270 -846
7418 6119 321
8180 4743 877
3929 816 487
7189 4362 -379
8596 5133 -144
4101 5345 894
1082 5687 -910
2294 1517 83
3630 6345 816
2359 1630 292
2611 1723 345
3560 6879 825
5750 8415 -610
7982 7386 -758
7083 5566 -677
4418 8375 -319
1260 4704 78
4849 2406 138
3957 2101 661
3684 334 -725
7386 1601 111
2321 680 658
8554 8459 338
3028 6627 743
4400 6282 954
2827 8724 -523
1761 2847 84
6578 8079 69
1369 2753 -369
5215 4075 663
2368 3823 -345
7409 2780 -328
1265 1175 71
4582 5559 934
4702 1405 758
1013 950 93
6718 4873 675
7295 391 641
3105 2444 10
589 1745 -146
1377 4834 -130
5614 2992 760
5884 8734 -485
7973 330 324
7891 1351 280
3062 2982 812
1460 7061 -484
2283 5907 403
3804 7788 340
4843 7905 -511
1038 6249 74
1587 964 347
845 2940 -992
8744 3936 -660
6416 8397 -263
6285 1008 -917
8404 97 875
5231 3933 -310
7796 6005 627
2003 3937 741
6378 2499 -807
2639 41 -571
840 8672 -164
8564 196 -465
4417 1723 -645
858 3166 -274
79 6839 495
6688 8310 -574
8510 4843 152
3629 3101 526
7865 935 261
3816 4352 242
2294 1602 229
7204 1303 -997
3893 307 -413
4265 1602 -754
4564 6437 369
4579 6554 -894
1371 4225 -8
5216 3227 -394
8320 6547 -461
1470 129 -946
4523 8759 743
4827 8224 622
7679 1036 -123
3679 4894 737
6858 6011 -14
8239 5279 692
4929 1023 868
3946 6386 365
125 2185 170
7226 2169 184
4016 7410 -652
2474 2859 -408
65 5846 635
3462 6313 382
8381 6520 84
7510 2004 -543
788 7839 79
3941 7936 -20
1220 7490 913
5954 2313 -739
4985 3431 931
4425 4263 331
2021 7118 599
3511 1511 651
6943 7455 -127
6317 2976 40
7485 4362 425
1928 7669 441
7485 5468 601
6771 4667 926
1610 7509 23
1478 7004 -430
4215 4374 329
7771 6994 912
4955 6124 -411
2767 7752 419
149 1858 -209
5950 8709 -8
2241 891 487
8627 5463 -541
1105 1199 819
255 8369 905
3166 7566 -935
8291 8481 374
7096 1835 835
7703 6452 -707
1285 6703 -492
8009 8534 972
1354 2319 870
4798 6438 786
8216 252 687
5716 2008 -905
8038 1114 -338
4935 4528 292
3321 319 397
333 3482 831
4021 5763 -214
6194 2678 459
7158 1196 132
2609 2120 -236
3761 6746 -294
1480 4113 -302
353 7064 -165
8438 5603 -811
7909 3138 -673
2707 2581 -908
6218 5446 -290
2525 8624 339
501 4226 982
163 2524 -549
2541 2687 273
2826 2655 973
4266 8237 832
3223 4331 -628
1617 8632 -963
1922 78 -633
968 21 -131
8140 1150 -399
6138 5433 96
2299 1456 962
3977 3714 904
4433 3328 -267
8106 2537 547
3351 7939 722
5042 2886 851
6692 3563 -539
312 856 207
5439 7325 -276
5335 8512 -714
5549 2703 -962
3600 3808 114
7260 7991 763
473 1418 818
2689 8161 691
8701 2305 358
4823 1133 795
6986 4961 -781
7140 7368 -628
5837 7715 734
1212 8011 800
5824 8149 285
8592 8413 -736
3646 7340 -59
6925 1717 458
8713 6289 -857
2282 512 -235
5382 2352 -309
804 3403 480
7991 6062 61
57 1466 860
8282 3795 -614
4119 8315 -966
462 3415 41
3647 6534 -121
5010 1268 193
3932 2485 -29
7144 2078 164
6985 3097 -281
5787 7262 -356
2960 5415 -198
1054 5874 679
994 8629 366
8036 3606 664
6858 3064 567
12 5712 -858
3185 7403 622
6046 2063 -412
972 6021 471
8720 6848 529
2883 945 -58
2615 3414 -725
2531 2434 -595
2618 584 -207
7805 3633 599
1115 1702 118
3581 703 860
4845 7491 70
4170 7998 531
7012 4461 -715
8357 5186 -211
560 1426 -562
3721 4844 -544
892 6421 775
7336 5223 932
2840 6277 33
3606 3795 -192
8607 7540 -451
4238 3075 360
5273 6051 -874
966 6434 247
2246 8637 -335
4346 1218 233
4156 8550 -529
2929 2591 68
7412 7480 -731
6699 7728 -373
5252 572 -291
6428 3576 110
7798 867 -408
7231 7708 571
7071 2587 715
1121 2603 896
3961 3355 -852
5760 6807 119
5783 2000 178
39 851 -975
1687 7612 31
3081 5825 -859
7084 4050 719
3165 6399 -79
1871 1398 675
1118 5204 339
3449 3588 -830
1583 5872 463
5887 7080 988
4143 2134 -105
7470 7495 -713
3310 4996 772
7069 1078 -126
816 2202 -144
337 6844 -290
2937 5461 -707
3239 8362 -695
7212 5148 986
4243 1090 -162
1300 3960 657
7658 5801 625
4517 6140 -521
167 8679 -642
2821 6976 -938
7485 8319 -338
7732 830 950
6968 3461 963
290 82 618
7878 5276 563
1801 1669 657
8618 5800 -109
3763 8309 -849
114 846 549
705 5713 -351
8311 1129 -592
3648 8010 -620
2309 8127 -277
2316 670 -404
294 4161 -863
4454 674 613
7711 5417 949
2921 3471 -189
905 6275 950
7296 8735 -568
5426 1969 -243
3703 4516 256
1912 7962 462
8172 2730 -663
39 3091 -720
8344 8232 627
2882 3641 797
2535 658 -727
3349 2386 174
1385 4065 508
7342 7145 447
3350 3604 -49
575 888 -197
478 8666 955
2769 1221 438
6824 8593 922
7467 1830 491
1566 7662 855
5917 3940 -304
4049 4226 -561
5 4625 -938
7317 6808 -374
5039 3782 128
1417 5745 -58
5470 159 -734
7484 3992 -359
7950 4813 -792
2416 8080 830
344 7158 -603
7257 429 984
1094 6336 954
3152 5401 689
3669 6431 321
6884 1314 -339
2468 2563 -410
4850 7531 -479
2812 2200 923
4835 7180 778
3029 5603 -754
2273 7393 844
3541 2717 -365
4912 2764 -430
5567 4727 -498
6902 5957 231
346 4262 616
5386 5038 68
1216 5922 35
2216 3348 471
8667 500 -354
2144 1034 273
2891 2295 -692
5417 4607 -752
1402 891 348
8317 2905 9
851 6754 -687
3339 1847 -205
3358 6505 11
5564 8685 936
1770 5227 867
1316 2054 284
3478 6401 337
3731 5194 -266
2833 1134 -418
2177 223 785
5383 495 868
2977 2456 -518
8742 4269 635
6941 5852 -475
3047 7618 667
28 6861 92
7720 4992 484
5221 6410 795
670 2692 -647
4203 7444 833
7156 5417 814
195 5357 277
7969 8580 -74
7875 6712 -328
459 6621 -529
4914 2015 -909
3909 4319 -761
5594 3400 806
998 1971 587
732 1242 -655
2122 4632 -806
4364 4596 -627
7395 3188 -391
7370 6482 -771
3250 1595 -820
5318 4669 -908
7952 3736 -24
5201 1798 -645
7006 3605 -958
7950 985 -589
221 4380 -159
3380 1071 -242
547 4610 30
7585 7838 -873
3318 5253 235
5952 6702 -342
4121 4255 -364
5320 1134 644
1689 7804 -818
737 2486 315
5618 5387 -49
2198 4950 586
3318 2679 714
6930 3669 167
4006 3141 -724
8675 8718 -114
7309 4936 -587
4293 3207 276
1550 3145 120
1549 5999 -886
3185 8010 168
5177 4070 -995
4578 3086 431
1623 845 -201
3602 5430 420
4765 7117 -710
4836 928 -99
5986 4913 -581
8158 3035 -300
1233 5949 255
2879 465 341
3798 1658 -350
7755 7252 379
5456 1325 -646
3765 1547 458
1340 5619 -700
8089 1650 -433
5250 7923 -757
560 4280 -866
7320 7293 -365
7970 5076 -494
1198 248 704
5769 5632 -851
8598 4263 -770
1587 4652 133
8697 1543 227
7951 6872 54
1699 5087 -404
733 7062 776
2762 4814 246
2639 5093 -219
8296 2972 -144
3605 4279 -397
3325 856 951
1771 955 -45
3606 5308 747
1281 4006 -519
7970 4551 -924
6744 2042 99
6755 3283 41
2953 2547 -238
1091 5602 649
405 5329 444
3175 5627 -1000
2183 4980 -693
5044 4022 -348
39 1451 -196
3017 1149 194
1836 3796 381
647 8495 -547
7967 4236 14
8754 8339 273
2395 5821 -24
284 289 -162
1627 4103 260
746 5576 -739
594 6843 -690
2768 4094 -528
858 6453 -866
4344 4044 -24
3706 6224 21
8617 5394 881
4730 8021 -178
6807 7030 130
6552 3304 -566
6607 2857 -599
5613 1678 73
7203 1788 -763
3028 5373 884
69 6541 618
4271 6590 391
3895 950 817
7174 4817 -225
5339 6571 -415
7495 2447 703
4012 130 -520
3658 5808 -810
6084 4192 999
6649 2018 -807
475 2262 608
5231 2640 -296
6125 2110 387
4684 7435 364
5178 8371 797
6645 118 -143
7895 3158 796
4507 4212 -708
7350 6247 120
4704 8094 -539
8603 1866 435
3158 3743 989
2356 672 468
1623 6187 -199
3040 6315 660
5369 2014 -134
8163 7155 -811
6537 154 -118
1552 6217 343
114 2935 375
4828 234 435
5270 4395 731
6495 5453 384
4197 819 -806
1089 4593 616
4776 56 856
1141 7366 -554
5863 4983 -275
7449 3146 225
6071 8429 -207
46 7407 451
3181 7046 -390
36 3029 249
4850 8595 -469
6732 2202 -325
4391 4481 110
7766 7038 354
3610 7608 -283
4483 114 -371
5683 7341 173
6098 1084 -694
6811 7610 -696
8127 4958 -473
5256 2797 928
4022 7642 -164
762 2890 851
429 2792 331
1033 2392 187
1606 2536 -871
5202 5618 -602
2866 6719 -255
7331 2399 565
5929 8428 -797
2407 4821 -224
1013 3160 -688
6268 32 -858
5207 4980 -29
3278 5049 308
5572 1178 -623
8213 1000 -142
6234 326 -651
7462 8312 359
6511 8267 -272
7992 5606 398
2189 7472 -759
580 2815 -176
1917 7002 -853
8207 7935 248
998 5514 73
8393 948 -654
5974 7686 -23
424 7660 37
2470 4979 829
5126 3893 -833
8751 7031 21
4444 1680 -343
8029 7338 -127
1439 2264 400
3409 7582 -699
5137 3966 642
3320 8635 -22
6439 316 661
98 5909 372
227 8132 -673
8479 7762 -156
5725 3536 573
7930 8549 -716
2788 4898 531
7388 452 250
8297 6017 -731
1051 8727 886
8030 7094 -654
1954 6620 555
4667 5293 466
7168 25 -146
5945 1689 267
4096 168 -312
7757 3604 -839
1789 2758 -87
7141 6854 356
3550 1467 -989
4858 7124 -906
8537 1562 -435
2943 6476 496
2872 6287 -71
6342 7369 87
4628 1385 -83
634 7735 -951
3895 2265 653
8189 8630 458
7273 265 698
7653 7621 311
2512 4032 -54
8553 8088 -464
4204 5137 26
7505 6690 -17
232 950 633
2460 7190 936
2745 3638 399
427 2435 313
6577 6954 446
13 2653 -355
2220 2580 549
1963 1538 -790
7122 4140 630
7310 417 567
2057 7775 762
678 2787 -697
6110 2440 -772
915 6358 944
6129 7766 657
324 2256 164
439 27 448
997 4253 513
3689 6989 -167
770 2330 481
6288 3711 -665
7854 3737 714
3357 6506 883
7457 4908 328
6775 4127 -571
1274 892 -37
8156 6003 -896
3749 1773 -884
756 4299 519
2580 5947 -387
4743 1275 -925
520 7887 -754
2931 6356 -886
5661 6345 -80
8708 7325 -117
4124 6905 901
2414 7316 195
2438 2485 -160
850 3716 469
5718 543 937
2856 1332 -575
5968 7572 -101
6138 1245 -163
4568 347 -725
7202 3714 724
1898 5538 -13
3564 6290 527
2623 4408 435
7238 2693 243
5201 5220 -742
2393 1748 196
7723 4881 -432
1841 5431 -130
2907 5136 731
5031 1649 963
747 3008 -342
3743 4146 -920
4269 4155 729
1766 7323 -801
5467 1259 236
2828 1421 304
79 221 -74
876 3870 828
4719 7777 -88
7725 6220 -347
229 600 -464
2704 1456 -397
2456 6235 -484
7526 2340 -265
4527 1440 451
3911 1304 -235
2807 5009 -682
6958 5531 598
8488 7479 -6
4191 3298 -987
1305 3933 630
4383 8066 -300
5048 5519 -236
2731 8373 -876
376 4936 355
2824 7883 493
4649 2785 -97
3594 2917 791
5598 717 109
6286 2845 500
848 5342 -559
2947 6843 -917
4254 3834 486
6991 4764 -217
6770 6604 -260
4884 4936 815
6759 4390 915
5389 7392 -325
3312 1934 -525
5692 4098 399
619 6171 -872
601 3443 -11
8514 5394 -694
5861 5104 217
3748 5442 -623
4675 6833 58
1977 8360 480
6003 5827 46
1871 1965 932
2891 44 78
611 4920 -679
8762 6989 418
492 5704 -636
3772 2113 496
5454 2351 -527
3306 5816 -204
1782 890 -831
3025 3855 519
2247 4313 -490
6795 7805 -725
7299 8274 -623
6986 4927 560
7006 6517 329
5652 8482 120
4555 5315 914
6573 3522 -126
4854 452 952
6097 8356 220
5146 1391 689
1368 5400 530
4811 6874 -731
5930 8717 -17
6375 5892 725
3345 1659 63
469 2187 321
5801 1032 536
5587 4804 -99
490 274 68
2213 4775 -674
1692 5519 -122
3728 2796 -81
4007 8254 -79
8550 8268 -705
2829 5036 812
1936 6219 -253
3236 6231 -470
1828 2388 -467
5308 1805 -223
1801 3003 -461
8581 4027 118
4046 4594 717
4934 4230 -923
6929 1503 -18
7441 6562 515
638 3535 405
1284 7019 -144
8242 6977 -804
8333 364 -632
630 1388 980
6743 3383 -762
3877 6451 789
7020 8093 613
8643 6461 -284
2095 1698 -416
809 2558 691
3626 349 -638
6023 3538 985
5407 2587 245
4725 6810 -991
1855 2638 560
7216 7210 590
6563 5374 775
7938 4381 -750
1735 7098 885
7308 8695 0
1508 179 845
4952 1211 -520
4899 8 31
5573 2639 -204
7674 1471 930
7896 58 -21
2649 8069 588
2663 3984 -372
8663 7573 892
698 6389 203
6780 3402 -43
7222 7011 -955
5890 1601 -854
8317 8479 -227
4938 3002 -22
3059 1683 -27
8697 6515 49
8679 128 -307
7233 3187 475
4214 5551 745
7073 5980 -270
1705 7476 -615
6557 3492 968
8172 5179 -970
4949 2736 616
8349 6353 -184
277 4428 -36
7130 6393 -404
